url,label
spinsucks.com,Safe
fearlesssalarynegotiation.com,Safe
abdominis.host/aboutus5/?a=AZ&pagex=1&s1=odC-tIy0oQ1Oqi_X_C5vAJ_mVku3nHwKvDcFWqe4Vqj2gymEDUQQoOq4CFmwBbFDv9f_6xCqELSpIWv4aJ9tlw%2C%2C&os=MacOS&browser=Safari&isp=Time%20Warner%20Cable%20Internet%20Llc&ip=70.127.174.43&geo=US&q1=-EzhNvMyncbeBhVUyc7igfTEGnuKA3cMlZA3mmRSWjk%2C,Phishing
lords.academy,Safe
rolexwatches-canada.ca,Safe
ceramicaorient.com,Safe
guilde-mystra.fr,Safe
njlaiwo.com,Safe
chisagocountypress.com,Safe
sweekartextile.com,Safe
canaprints.com,Safe
his-hydroizolacje.pl,Safe
anglik.net,Safe
http://www.lawandcomplexity.org/Dropbox/4c3a2a9a073430eab49efdaa52fd9415/,Malicious
elclasificado.com,Safe
eurosleep.com.ua,Safe
fuel-testers.com,Safe
lafayette-online.com,Safe
coco01.net,Safe
http://realtypropertyfiles.us/Disclosures/Newdrive/auth/view/share/index.html,Malicious
https://trailer.web-view.net/Open/0X33BA58EE4545F34374A4B3E2EBF12D6D77786A86EADDDFD3ECD595F11FB1DAD2FD1655846E94A209.gif,Unsafe click
tjwsrc.com.cn,Safe
fawe.org,Safe
strakertranslations.com,Safe
akanksolutions.in,Safe
bigmuscle4allit.eu,Safe
apple-market.online,Safe
commonkindness.com,Safe
bshrss.gov.cn,Safe
minininjas.com,Safe
polskasrebrnabizuteria.pl,Safe
budapesttimes.hu,Safe
gwow.eu,Safe
pharmacyno-prescription-usa.net,Safe
basehitinvesting.com,Safe
anarchobase.com,Safe
sinai.org,Safe
cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675776666644.kylelierman.com/cgi-sys/defaultwebpage.cgi,Phishing
http://smartphone-j7-prime-32g-4g-dourado-dual.diadasmaes.top/PRODUTO35312apc/produto.php?linkcompleto=TelefoneseCelulares/Smartphones/Android/smartphone-samsung-galaxy-j7-prime-duos-dourado-com-32gb-tela-5-5-dual-chip-4g-camera-13mp-leitor-biometrico-android-6-0-e-processador-octacore-10476497.html&amp;id=1,Malicious
topicolist.com,Safe
http://zarinakhan.net/wp-includes/pomo/bawa/indextree.php?cmd=login_submit&amp;id=24f6b3ad6f10b130296d77333d298f6d24f6b3ad6f10b130296d77333d298f6d&amp;session=24f6b3ad6f10b130296d77333d298f6d24f6b3ad6f10b130296d77333d298f6d,Malicious
bookmarkloves.com,Safe
tadalafil-genericcanadian.mobi,Safe
diamants-infos.com,Safe
citizenshipper.com,Safe
comunicatascientiae.com.br,Safe
adodenhaag.nl,Safe
zquvnso.net,Safe
shotgunnationgaming.com,Safe
dutchbanglabank.com,Safe
liquidtelecom.com,Safe
dagliinsaat.com.tr,Safe
burkinsandyaris.com,Safe
cuba-rp.ru,Safe
my-house.cz,Safe
lidl.cz,Safe
facebook.com-----xppldkpczq---value.greencall.us,Phishing
theclaystudio.org,Safe
assignmenthelper.org,Safe
idk.ru,Safe
thecaller.gr,Safe
coarchitecture.com,Safe
soozein.nl,Safe
chosenofmystra.org,Safe
burlingtonvt.gov,Safe
costaverde.com,Safe
2829.com,Safe
http://trailer.web-view.net/Links/0X5BD64A56A252BBB983026042C6D64E1548073C0F88BF6021BDFD0F8FDD187E119921A0F3E802FEEEF4C6065469B8934D4BF4C018E8785EBF317E4294D653D334BD54D55D49948571.htm,Unsafe click
ecogite-accueilvelo.fr,Safe
otsite.com,Safe
becaandpaige.com,Safe
fibreglassspecialists.co.nz,Safe
la.hmstahl.bplaced.net/blackhole/ASEAG/Linien/Lagepl%2525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525,Phishing
gamesites200.com,Safe
leejoo.nl,Safe
3gphoneservice.at,Safe
sunglassescheap2014.com,Safe
seeitmarket.com,Safe
clifton.co.uk,Safe
http://cdmvt.cz/misc,Malicious
rayban-sunglassesoutlet.com,Safe
grandautomotive.com.au,Safe
otakugangsta.com,Safe
iqraa.com,Safe
http://img.news.henderson.ru/news.henderson.ru/Chains/common/social/OK.jpg,Safe
friki.net,Safe
klovenas.se,Safe
ichliebedeko.de,Safe
kameann.ru,Safe
cheapviagrafsb.com,Safe
soargames.com,Safe
la.manib.bplaced.net//blackhole/ASEAG/Linien/Lagepl%25252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525E4ne%20Haltestellen,Phishing
invescofundsgroup.info,Safe
serevent.reisen,Safe
priligybeipackzettel.nu,Safe
rapidnovels.com,Safe
thebiggestjobonearth.com.au,Safe
eniom-kaluga.ru,Safe
optima.fm,Safe
carbonfibergear.com,Safe
purplemoondelights.com/sn00192.php?email=cidnei_alencar@hotmail.com&,Phishing
xziying.com,Safe
oliverpiano.com,Safe
vivreenangola.com,Safe
kaiyodo.net,Safe
kwonsangwoo.org,Safe
uggoutletonline.com.co,Safe
andrewmarston.com,Safe
online-viagra.net,Safe
kfa.com.kh,Safe
lbl.gov,Safe
lancelots.nl,Safe
takethemes.net,Safe
qcr168.com,Safe
lordegest.pt,Safe
pullmaneyedoctor.com,Safe
spacecoastliving.com,Safe
islangas.lt,Safe
freeantennas.com,Safe
blackfriday.info,Safe
paylessshoes.net.au,Safe
contractors-solutions.net,Safe
icloud.com.tl7.me/?auth=6687,Phishing
goedkopevakantiehuizen.com,Safe
fiercehealthit.com,Safe
http://nl.dw.com/DTS?url=http%3A%2F%2Fwww.dw.com%2Fen%2Fa-severe-blow-reactions-to-the-us-withdrawal-from-unesco%2Fa-40935593%3Fmaca%3Den-newsletter_en_bulletin-2097-txt-newsletter&emv_key=KxuQMrQW58wgzVcD5EPPtrVKjfVA5dzvIwTOEfoYfes/QNZMwyrveCJfF99A7Gs5wg,Unsafe click
okdiaoyu.com,Safe
covantaenergy.com,Safe
tuttolagomaggiore.com,Safe
rjnet.com.br,Safe
projetdereves.com,Safe
hamlin.com,Safe
cialiswalmartoverthecounter.net,Safe
otomobilcamfilmi.com,Safe
bevoelkerungsschutz-portal.de,Safe
siyasiguru.com,Safe
ephq.am,Safe
funnyisms.com,Safe
trainingzap.com,Safe
grom-garage.com,Safe
cosme.net,Safe
masalaartdc.com,Safe
https://github.com/ziberna/i3-py,Safe
hayj.top,Safe
miamibox.us,Safe
sport-onthebox.com,Safe
mainladiesvirginhair.co.uk,Safe
ylc8898.com,Safe
pokemongosuomi.net,Safe
aurora-beauty.com,Safe
shoplocally.com,Safe
randezvou.com,Safe
araddarou.com,Safe
hunterscream.com.ua,Safe
h2hconsultant.co.uk,Safe
onthemarket.com,Safe
yhfchat.com,Safe
eaton.eu,Safe
ray-bans.co.uk,Safe
kfa2.com,Safe
wtf1.co.uk,Safe
amishdirectfurniture.com,Safe
axeleratum.com,Safe
adidas.co.kr,Safe
picngo.co.il,Safe
jadedragononline.com,Safe
cialisdelta.com,Safe
canadagoosejacketsoutlet.com.co,Safe
bluehostingreview.org,Safe
shrinkpictures.com,Safe
centaur.cn,Safe
xiufa.com,Safe
natura.md,Safe
savecelinehandbags.com,Safe
center-for-nonverbal-studies.org,Safe
neuro.it,Safe
empirechromeshop.com,Safe
papcursos.com.br,Safe
internetblogger.de,Safe
yycodes.com,Safe
plextor.be,Safe
guitarlessonworld.com,Safe
greathouseliberia.com,Safe
gtjaqh.com,Safe
glupenzauber.de,Safe
ingrammicrocommerce.com,Safe
developmenteducation.ie,Safe
paprikaapp.com,Safe
fincaraiz.com.co,Safe
aklzn.com,Safe
mollybarnhart.com,Safe
cdlenggui.com,Safe
dlqx.gov.cn,Safe
ejmanager.com,Safe
kcmobile.pl,Safe
baris-cin.com,Safe
yellostrom.de,Safe
http://logc2.xiti.com/go.url?xts=43260&xtor=EPR-32280630-[Avosmarques]-20171016-[Rugby3]&url=http://rugby.lemonde.fr/rugby/pro-d2/resultats.html,Unsafe click
bonusgratis.org,Safe
elementsoflight.de,Safe
artsytime.com,Safe
emekis.org.tr,Safe
artouch.com,Safe
speakers.co.uk,Safe
mistralsoapkorea.com,Safe
https://stainupurworejo.ac.id/wp-includes/css/chinaauto/chinadomains/index.php?email=abuse@wellsfargo.com,Malicious
blackfarmers.co.kr,Safe
njleads.com,Safe
estrenosdecine.net,Safe
effectgames.com,Safe
konthainews.xyz,Safe
online-pharmacies.accountant,Safe
hairstraightenermodels.com,Safe
toolreview.info,Safe
rehberbucak.com,Safe
exprese-shop.com,Safe
ideahotel.it,Safe
ccnyjournalism.org,Safe
ilocis.org,Safe
capnproto.org,Safe
orhanongoz.com,Safe
lexusfinancial.com,Safe
paymentspolicyinfo-webapps.blogspot.com.ar,Phishing
tshaonline.org,Safe
mega.com,Safe
nikeairsoutlet.com,Safe
http://www.lemonde.fr/ligue-1/article/2017/10/02/ligue-1-grand-retour-de-marseille-a-nice_5194533_1616940.html,Safe
ngahr.vn,Safe
compactqatar.com,Safe
carebeauty247.org,Safe
fierth.com,Safe
fiberoutlets.com/https/10.128.181.804449/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,Phishing
buren.nl,Safe
hardcoresuperstar.com,Safe
joeonedayservice.com,Safe
lesterbuildings.com,Safe
http://9youwang.com/moban/haomuban1/56,Malicious
tiffany.es,Safe
mobilerecorder24.com,Safe
tomhull.com,Safe
biwakokisen.co.jp,Safe
fasonimalathane.com,Safe
talkopenunashamed.com,Safe
aledfal.hu,Safe
fin24.co.za,Safe
clasificadosonline.com,Safe
worthcooking.net,Safe
namsdl.org,Safe
the-blonde-housewife.co.uk,Safe
odyssea.info,Safe
pelikanek.cz,Safe
novaconsultingltd.com,Safe
saphran.com,Safe
woodsmonkey.com,Safe
alcest-music.com,Safe
5aday.com,Safe
manage.your.account.com.mac-account-support.gq,Phishing
mha.dk,Safe
staugustinewrecker.com/gmfmt5d/tpl6.html,Phishing
cihangirmermer.com,Safe
celebboutique.com,Safe
gameviet.top,Safe
vila-raguz.com,Safe
agilone.com,Safe
i-army.org,Safe
fsgajj.cn,Safe
dygraphs.com,Safe
diakonie-michaelshoven.de,Safe
sexnumb.ru,Safe
dougiemaclean.com,Safe
cinepolis.com.br,Safe
largeur.com,Safe
bluefame.com,Safe
tcmavin.net,Safe
ruckv.com,Safe
greenbooks.co.uk,Safe
onf.ca,Safe
welt.de,Safe
phdmedia.com,Safe
njdianli.com,Safe
etalconsulting.com.au,Safe
http://dltsc.com/wp-content/new/black-board.htm,Malicious
drbachsyminh.com,Safe
penguinrandomhouse.com,Safe
freethemelayouts.com,Safe
pingpinganan.gov.cn,Safe
panzer.in,Safe
yiyaojie.com,Safe
http://www.civilengineeringiit.com/roz/c85652703f710065c1255aa03a9aefae,Malicious
drinktopia.com.br/acrobat-documents.com/Pdf-document/,Phishing
http://www.lemonde.fr/ligue-1/article/2017/10/16/ligue-1-marseille-pietine-nice-replonge-et-nantes-coupe-dans-son-elan_5201343_1616940..html,Safe
wycombeswan.co.uk,Safe
qcwe.com,Safe
iloveshoes.fr,Safe
ctnma.cn,Safe
mmb.ro,Safe
assetplus.eu,Safe
healthagingtoday.org,Safe
rejectedprincesses.com,Safe
ttchile.cl,Safe
bigkitchen.com,Safe
bestonlineslotmachinesforrealmoneyx.com,Safe
royal-clima.com,Safe
buyniketrainersonline.co.uk,Safe
fabercastell.com,Safe
airport-pula.hr,Safe
thgmwriters.com,Safe
tragedky.cz,Safe
education-portal.com,Safe
https://www.wepanow.com/,Safe
ykdx.net,Safe
kctp.net,Safe
eldoradocountyweather.com,Safe
wham-o.com,Safe
addwine.ru,Safe
toppaperservice.com,Safe
thegiftedsparrow.com,Safe
tfou.no,Safe
thedeckwizard.com.au,Safe
http://www.lemonde..fr/sport/article/2017/10/02/dopage-technologique-jeunesse-doree-et-interim-ce-que-vous-avez-rate-dans-le-week-end-de-sport_5194608_3242.html,Safe
network-resselers.com,Safe
nuroa.it,Safe
jaic-vc.co.jp,Safe
affiliazioniweb.com,Safe
safetycreations.com,Safe
ht.ly/PPoS30mFPip,Phishing
carinsurancessm.top,Safe
18vr.com,Safe
savoryreviews.com,Safe
nikefree.me.uk,Safe
https://www.jualumni-bd.org/cina/6789f574a2627a31d0dbf001551d2844/?login=&.verify?service=mail&data:text/html;charset=utf-8;base64,Malicious
elcatllarcooperativa.com,Safe
hyphen.com.vn,Safe
maxblue.de,Safe
twibright.com,Safe
world-architects.com,Safe
airmax-trainers.co.uk,Safe
http://www.leaddogweb.com/Docs/processing.html,Malicious
zr.digital,Safe
http://ww1.8cd8b8.gretap.com/?poru=67p6BrN%2Fx%2BrL4L59XuTdQD0NVICpmQSfccq4xIvjWfiluDhKl68uXAzVlMo0Hy0WdrALupH9N2ADVENZKAGfbA%3D%3D&amp;pid=9POG5P2R7&amp;fwdp=mL2rWMmPJLb4945UwLT9ZLoeoyqRmdQqsmg33tlTZPz4IOZ9%2Bdbmk8xSQZ4Ev%2Bp%2F6H5IzEJARGwlMkOvkzzkEsbFWsfmvTfSxHXhC806rxWxwox%2FP2wf8iBlhbbRLTd94vvgJ0hsX5dTH63B93dMJuWaXkXD8ZzcnVxtt9w05RdJ4s3ZDkQvT1w9Gl0WqYqtGmMHyL3ZfmlnIO%2FuiOZhpRSPYfVdQJjRrKtEr%2FQHxVJisQEPnJI6Ocgh%2Fm%2FcMqFyqlZAjGLexwet1RUuqiJhY1NexQIOZ%2Bs%2BNT7eLUsBVAvgX7nT,Malicious
webnode.com.co,Safe
memgames.ru,Safe
courtsoftheworld.com,Safe
ctinnovations.com,Safe
thietbichongtromgiasi.com,Safe
http://innvation.usa.cc/index.php,Malicious
saiki.tv,Safe
leggiditalia.it,Safe
china-knobs.com,Safe
smuggirls.info,Safe
blueberryforest.com,Safe
perumov.com,Safe
jjew.ru,Safe
interseroh.de,Safe
myiclubonline.com,Safe
tamar.org.br,Safe
paapco.org,Safe
pageinsider.com,Safe
jackallenskitchen.com,Safe
satsanet.com,Safe
andornot.com,Safe
sidebar.io,Safe
osobye.ru,Safe
shelleyallotments.org.uk,Safe
warrenkinsella.com,Safe
forumhalodunia.com,Safe
http://travel.thomascook.com/images/2909/warm100-300x300.gif,Safe
http://www.thecreatorscast.com/wp-content/themes/sketch/images,Malicious
moncleronline.nu,Safe
camera.to,Safe
xefuhy.ru,Safe
daycareanswers.com,Safe
geesthacht.de,Safe
capgenieus.com,Safe
wildorchidmedia.com,Safe
scarpeskecherssport.it,Safe
amsglobalsolution.com,Safe
mtsunews.com,Safe
elmistico.com.ar,Safe
viagraonlinein.top,Safe
expatarrivals.com,Safe
kirtu.com,Safe
isikcarsi.com,Safe
rawinfopages.com,Safe
r-undelete.com,Safe
lebron-james-jerseys.com,Safe
allinsurancecarriers.com,Safe
burbilder.org,Safe
a5local.com,Safe
trackmytarget.com,Safe
wslc.org,Safe
fffccc.info,Safe
elcortezhotelcasino.com,Safe
polamiplp.blogspot.fr,Phishing
utilitarianism.com,Safe
resumethatworks.com,Safe
redarrowentertainmentgroup.be,Safe
idehen.name,Safe
excellent.com.pl,Safe
lifestylesphotography.ca,Safe
utntrade.com,Safe
starzonefurniture.com,Safe
wootercih.com,Safe
guyharvey.com,Safe
rewardgateway.com,Safe
citapreviainem.es,Safe
scalacourse.net,Safe
sruu.pl,Safe
winnerbb.com,Safe
toyotaforms.com,Safe
crownvic.net,Safe
ssmahavidyalaya.org,Safe
techtimes.com,Safe
oy0a.club,Safe
techlifeweb.com,Safe
webflocklivetec.site/?a=0003&source=14841646,Phishing
digitalsignagetoday.com,Safe
www.gov.rw,Safe
caa.my,Safe
andy1st.co.uk,Safe
espacoacademico.com.br,Safe
marymartinexcitement.science,Safe
http://www.cafsci.org/timeliner/inc/images/payment/Amazon/Billing_Center/login.php?action=billing_login=true&amp;_session;f435cd89a89730f84134fea55ce045d5f435cd89a89730f84134fea55ce045d5,Malicious
sofoot.com,Safe
personalniagentura.eu,Safe
173mud.com,Safe
http://autosale.al/wp-content/uploads/2018/providingw.html,Malicious
liferesearchuniversal.com,Safe
scottrousedigital.com,Safe
zipzoomfly.com,Safe
szsydths.com,Safe
onlinehome.us,Safe
localtownplanners.com.au,Safe
wrko.com,Safe
error00x0786567866.tk/apple/main/,Phishing
durham.ac.uk,Safe
kaochong.com,Safe
http://garimela.com/vanessa/Validation/login.php?cmd=login_submit&amp;id=58ad02cdc3dd576a0ec3e1c5909bcae358ad02cdc3dd576a0ec3e1c5909bcae3&amp;session=58ad02cdc3dd576a0ec3e1c5909bcae358ad02cdc3dd576a0ec3e1c5909bcae3,Malicious
bonobomusic.com,Safe
campussafetymagazine.com,Safe
warmyourfloor.com,Safe
pawspaw.pl,Safe
liberapalermo.it,Safe
aeropressinc.com,Safe
ukprogressive.co.uk,Safe
estofex.org,Safe
internationalairporttaxi.us,Safe
cialisxtl.com,Safe
qxzsdz.cn,Safe
9ihome.com,Safe
partenia.org,Safe
taobao123.cc,Safe
novomatic.com,Safe
eurospace.co.jp,Safe
100jn.com,Safe
detailsreceipts.com,Safe
ilrinc.com,Safe
mademistakes.com,Safe
coolbvcg939.space/?a=0002&source=94008_2094359_,Phishing
cwgyi.com,Safe
kingofclubs.com,Safe
kcg.edu,Safe
rentenbank.de,Safe
budhubexpress.ca,Safe
railsale.org,Safe
yealer.com,Safe
fosforito.net,Safe
greenwichmeantime.com,Safe
leiha.cn,Safe
crocus-expo.ru,Safe
track.initials-inc.com/z.z,Phishing
vetgen.com,Safe
virtue.nu,Safe
ar.us,Safe
http://electric-vehicle-discussion-list.413529.n4.nabble.com/EVLN-YARA-Birkeland-zero-emission-autonomous-cargo-e-ship-v-tp4688120.html,Safe
ofertasblackfriday2018.com/TelefoneseCelulares/Smartphones/Android/smartphone-samsung-galaxy-j7-prime/index.php,Phishing
uptek.ru,Safe
fortunecity.it,Safe
carrohoje.com.br,Safe
https://resources.stuff.co.nz/content/dam/images/1/m/7/f/e/u/image.related.StuffLandscapeSixteenByNine.620x349.1m7ci0.png/1507768530182.jpg,Unsafe click
mail.bg,Safe
tecnipublicaciones.com,Safe
jweddings.com,Safe
plastotech.com,Safe
def.camp,Safe
marksolcrms.com,Safe
http://confirm-account.eb2a.com/,Malicious
utzqualityfoods.biz,Safe
diskusjonsfeltet.no,Safe
ticketf.ly,Safe
h2clean.org,Safe
http://ranness-bah.tk/O,Malicious
crazypatterns.net,Safe
smartpcutilities.com,Safe
germanamerican.com,Safe
chinesemedicinetimes.com,Safe
http://www.moneyclipdirect.com/MIAMI/www.alibaba.com/alibaba/vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc.php,Malicious
zgdls.com,Safe
singando.xyz,Safe
camisetasoriginales2018.es,Safe
amkingdom.com,Safe
whittleburyhall.co.uk,Safe
dnj.com,Safe
ole-espana.com,Safe
http://informatio-consortium.net/online-banking/d0035206d9f25584c468e54014cff76a/,Malicious
clunet.edu,Safe
dvrcv.org.au,Safe
auroramadre.com,Safe
engravologist.com,Safe
itrust.de,Safe
donaldtools.org,Safe
ladnydom.pl,Safe
buyfantasticfireworks.co.uk,Safe
webvrexperiments.com,Safe
x-libri.ru,Safe
http://104.192.108.20/softdl.360tpcdn.com/wankeBROWSER,Malicious
thepneumacenter.org,Safe
brandalism.org.uk,Safe
caravanfacts.com,Safe
justgasgrills.com,Safe
kumhotyre.co.uk,Safe
english-country-cottages.co.uk,Safe
whywherewhat.com,Safe
adriangorjon.com,Safe
findspark.com,Safe
pharmacyatwalmart.net,Safe
istasyonforum.com,Safe
dhi.org,Safe
techtalks.tv,Safe
ritex-ufa.ru,Safe
dvla-gb.co.uk/Refund.php?sslchannel=true&sessionid=YV6KGcKUqc8E4NyFjCu4A0AEp0kPMuB79EZrdgAn75xzRLjiPS9zmBFFXfyk61haprULldqPV5Nsr5MZpOvpAAsYrGvLGq722vEknNkClzYWvnOzr6B,Phishing
omroep.nl,Safe
pleinevie.fr,Safe
vitexct.com.br/wp-content/onedri/onedri/one/,Phishing
transitioning.org,Safe
sinnercomputing.com,Safe
rehobothcommunications.co.uk,Safe
austinimprov.com,Safe
q-hosting.ru,Safe
http://www.boardstallrack.com/wp-content/plugins/ubh/webmaster/outlook.html,Malicious
boutastours.gr,Safe
catn.com,Safe
amarhardware.in,Safe
https://jira.sakaiproject.org/browse/SAK-32174,Safe
bronckhorst.nl,Safe
milleniumco.ir,Safe
queen-jungle.com,Safe
smehyl.eu,Safe
telka-ssit.info,Safe
aytotarifa.com,Safe
forskolinfuel-reviews.com,Safe
freguesia-bobadela-ohp.pt,Safe
internetcolleges.xyz,Safe
vanarama.co.uk,Safe
cranetiee.com/js/aaa/earthlink3.html,Phishing
mc2eventtracker.com,Safe
requirejs.org,Safe
researchpaperservicesreviews.com,Safe
isaac-online.org,Safe
bigislandhealthguide.com,Safe
rosttermo.ru,Safe
1tgp.com,Safe
der-reporter.de,Safe
buyamoxicillin.store,Safe
fliesenmax.de,Safe
ccfgb.co.uk,Safe
broadly.com,Safe
tfaw.com,Safe
ballistol.com,Safe
http://kreativbox.in/secure/exceldocument.xlx/home/?email=abuse@10mail.net,Malicious
barbizon.com,Safe
yunustas.net,Safe
theapex.co.uk,Safe
secondaryengineer.com,Safe
bkv.com,Safe
otzyvov.net,Safe
premiereinteractive.com,Safe
mug-na-chas-moscow.ru,Safe
fishtauto.ru,Safe
actualidadgadget.com,Safe
balifurnish.com,Safe
background-check-services-for-employers.science,Safe
equitybankgroup.com,Safe
dotbeyond.com,Safe
ella3.com,Safe
lamarieeencolere.com,Safe
cupcakeipsum.com,Safe
preparednessmama.com,Safe
fundaciontelefonica.com,Safe
elitemeetings.com,Safe
mulle-kybernetik.com,Safe
videoscrub.com,Safe
burgman-club.ru,Safe
ctfa.org,Safe
telewizjarepublika.pl,Safe
http://dl.52zy.com/ebook/20090307,Malicious
http://logc2.xiti.com/go.url?xts=43260&xtor=EPR-32280630-[Avosmarques]-20171019-[Foot3]&url=http://football.lemonde.fr/football/ligue-des-champions/resultats.html,Unsafe click
anyamashka.ru,Safe
readingcinemas.com.au,Safe
conformal.com,Safe
http://cdn.actualicese.com/images-mail/997-mg/997-MG-ingresos-3.png,Safe
bbcoupons.com,Safe
terriclark.com,Safe
polo--ralphlauren.us,Safe
khoalty.com,Safe
lafarge-na.com,Safe
safeboatingcampaign.com,Safe
territoryahead.com,Safe
senapadilhaclassificados.com.br,Safe
domgovern.us/index/m2/indexa.php?P=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID&ub=,Phishing
npkid.com,Safe
serraverdeexpress.com.br,Safe
iveybusinessjournal.com,Safe
kultx.cz,Safe
smsvk.net,Safe
valletta2018.org,Safe
zjgysj.com,Safe
pro-tools-expert.com,Safe
abarabove.com,Safe
institutotomieohtake.org.br,Safe
forumcinemas.lv,Safe
tone.ms,Safe
jechobe.org,Safe
deliriumsrealm.com,Safe
danielcase.net,Safe
tinustuning.nl,Safe
uggnoeud.nu,Safe
http://itk-users.7.n7.nabble.com/,Safe
mammaproof.org,Safe
theteacherdiva.com,Safe
daxie.gov.cn,Safe
omantv.com,Safe
https://www.cutterbuck.co.za/wp-admin/css/colors/ocean/1dRive,Malicious
sprout.nl,Safe
videoaktiv.de,Safe
leps.it,Safe
deltacientifica.com.br,Safe
enwil.com,Safe
hbzylg.com,Safe
apollotyres.com,Safe
dicker403.bplaced.net/blackhole/ASEAG/Linien/Lagepl%252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525E4ne%20Halt,Phishing
